epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11566.2,0.84038,0.87562,1.31944,0.88847,0.82984,0.88105,0.67933,0.92796,0.61013,1.58132,0.000643101,0.000643101,0.000643101
43,11839.2,0.8328,0.85623,1.31439,0.89741,0.81961,0.88042,0.67933,0.92695,0.60993,1.5783,0.000628101,0.000628101,0.000628101
44,12113.1,0.82822,0.85335,1.30981,0.8985,0.8191,0.8796,0.67822,0.9271,0.60967,1.58116,0.000612981,0.000612981,0.000612981
45,12392.6,0.82932,0.85787,1.31324,0.90648,0.81652,0.87933,0.67926,0.92668,0.61073,1.58081,0.000597754,0.000597754,0.000597754
46,12673.9,0.82657,0.84516,1.30826,0.89867,0.82094,0.87893,0.67934,0.92648,0.60882,1.58177,0.000582435,0.000582435,0.000582435
47,12949,0.81931,0.83077,1.30364,0.90008,0.8213,0.87919,0.67898,0.92649,0.60741,1.58224,0.00056704,0.00056704,0.00056704
48,13223.4,0.81556,0.83667,1.30474,0.90015,0.8211,0.87946,0.67944,0.9263,0.60572,1.58384,0.000551584,0.000551584,0.000551584
49,13490.9,0.81808,0.82572,1.29968,0.90121,0.82228,0.87986,0.67992,0.92546,0.6047,1.58505,0.000536081,0.000536081,0.000536081
50,13765.1,0.80933,0.81975,1.2984,0.89886,0.82199,0.87954,0.6802,0.92489,0.60549,1.58524,0.000520548,0.000520548,0.000520548
51,14039.5,0.80733,0.8206,1.2969,0.90058,0.82302,0.87955,0.68067,0.9244,0.60526,1.58516,0.000505,0.000505,0.000505
52,14318.4,0.80798,0.80943,1.29549,0.90245,0.8237,0.88016,0.68058,0.92365,0.60375,1.58465,0.000489452,0.000489452,0.000489452
53,14592.4,0.80505,0.81344,1.29588,0.90359,0.82426,0.88059,0.68096,0.92298,0.60309,1.58429,0.000473919,0.000473919,0.000473919
